source_record_id,canonical_id,match_status,method,version,term_decision_id,graph_release_id
ITKC:PERSON:P018048:sha256-2bfbf7f8ab4b1538,canonical:person:ae3c6bfc-dd82-4747-9b16-963494fe6670,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:751a0079c84bf02168ac,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0021321:sha256-7515b6340166226d,canonical:person:ae3c6bfc-dd82-4747-9b16-963494fe6670,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:751a0079c84bf02168ac,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:24229:sha256-1022516a18f91e61,canonical:person:ebe26ba8-c8a0-4996-b666-6bc98aa058fe,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:12e06bee86dce13e6ba3,korean-history-fact-graph-2026-07-28-contextual-v7
ITKC:PERSON:P062122:sha256-2bfbf7f8ab4b1538,canonical:person:ebe26ba8-c8a0-4996-b666-6bc98aa058fe,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:12e06bee86dce13e6ba3,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0060993:sha256-7515b6340166226d,canonical:person:ebe26ba8-c8a0-4996-b666-6bc98aa058fe,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:12e06bee86dce13e6ba3,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:5818:sha256-1022516a18f91e61,canonical:work:7290ebc2-f750-4713-873d-76fe4b604e83,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:69055d2dc330edae3096,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:5817:sha256-1022516a18f91e61,canonical:work:7290ebc2-f750-4713-873d-76fe4b604e83,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:69055d2dc330edae3096,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:5816:sha256-1022516a18f91e61,canonical:work:7290ebc2-f750-4713-873d-76fe4b604e83,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:69055d2dc330edae3096,korean-history-fact-graph-2026-07-28-contextual-v7
ITKC:PERSON:P042392:sha256-2bfbf7f8ab4b1538,canonical:person:ee9ad2ae-2cf7-4df8-b2bc-f573987a9655,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:1e3223819fdaab507de6,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:33564500:sha256-1022516a18f91e61,canonical:person:ee9ad2ae-2cf7-4df8-b2bc-f573987a9655,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:1e3223819fdaab507de6,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0045153:sha256-7515b6340166226d,canonical:person:ee9ad2ae-2cf7-4df8-b2bc-f573987a9655,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:1e3223819fdaab507de6,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0044586:sha256-7515b6340166226d,canonical:person:dc57f109-bd0e-486a-9fe7-6d7b1ad0ecb2,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:691eae33586798212521,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:21302:sha256-1022516a18f91e61,canonical:person:dc57f109-bd0e-486a-9fe7-6d7b1ad0ecb2,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:691eae33586798212521,korean-history-fact-graph-2026-07-28-contextual-v7
ITKC:PERSON:P039679:sha256-2bfbf7f8ab4b1538,canonical:person:dc57f109-bd0e-486a-9fe7-6d7b1ad0ecb2,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:691eae33586798212521,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0063630:sha256-7515b6340166226d,canonical:person:723394d2-4a60-4138-8434-f4fd33235392,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:80cf6f96787a1ee05fc4,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:22450:sha256-1022516a18f91e61,canonical:person:723394d2-4a60-4138-8434-f4fd33235392,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:80cf6f96787a1ee05fc4,korean-history-fact-graph-2026-07-28-contextual-v7
ITKC:PERSON:P064338:sha256-2bfbf7f8ab4b1538,canonical:person:723394d2-4a60-4138-8434-f4fd33235392,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:80cf6f96787a1ee05fc4,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:7593:sha256-1022516a18f91e61,canonical:organization:be45b6c8-be0a-4aad-85a0-eb490cbf3cba,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:d93fc39443f945a2b181,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:7592:sha256-1022516a18f91e61,canonical:organization:be45b6c8-be0a-4aad-85a0-eb490cbf3cba,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:d93fc39443f945a2b181,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0051920:sha256-7515b6340166226d,canonical:organization:be45b6c8-be0a-4aad-85a0-eb490cbf3cba,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:d93fc39443f945a2b181,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:21538:sha256-1022516a18f91e61,canonical:person:5917b814-1408-4999-8717-5d07dc4887c6,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:f19bf20f2050870e7e7b,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0050206:sha256-7515b6340166226d,canonical:person:5917b814-1408-4999-8717-5d07dc4887c6,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:f19bf20f2050870e7e7b,korean-history-fact-graph-2026-07-28-contextual-v7
ITKC:PERSON:P052413:sha256-2bfbf7f8ab4b1538,canonical:person:5917b814-1408-4999-8717-5d07dc4887c6,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:f19bf20f2050870e7e7b,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0065157:sha256-7515b6340166226d,canonical:person:289efb5b-cb04-467c-a036-2528628ec88e,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:2a64054d0b80cefc64a6,korean-history-fact-graph-2026-07-28-contextual-v7
ITKC:PERSON:P066635:sha256-2bfbf7f8ab4b1538,canonical:person:289efb5b-cb04-467c-a036-2528628ec88e,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:2a64054d0b80cefc64a6,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:23960:sha256-1022516a18f91e61,canonical:person:289efb5b-cb04-467c-a036-2528628ec88e,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:2a64054d0b80cefc64a6,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0032901:sha256-7515b6340166226d,canonical:person:33c4e8c6-aa05-43d3-9c47-f3faf8e44fc3,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:5af00f11a313e67db5c1,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:21177:sha256-1022516a18f91e61,canonical:person:33c4e8c6-aa05-43d3-9c47-f3faf8e44fc3,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:5af00f11a313e67db5c1,korean-history-fact-graph-2026-07-28-contextual-v7
ITKC:PERSON:P023429:sha256-2bfbf7f8ab4b1538,canonical:person:33c4e8c6-aa05-43d3-9c47-f3faf8e44fc3,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:5af00f11a313e67db5c1,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0009911:sha256-7515b6340166226d,canonical:person:09bac066-5015-46c5-809c-193639f48e84,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:55f9ee24481176694dfc,korean-history-fact-graph-2026-07-28-contextual-v7
ITKC:PERSON:P008553:sha256-2bfbf7f8ab4b1538,canonical:person:09bac066-5015-46c5-809c-193639f48e84,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:55f9ee24481176694dfc,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:21065:sha256-1022516a18f91e61,canonical:person:09bac066-5015-46c5-809c-193639f48e84,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:55f9ee24481176694dfc,korean-history-fact-graph-2026-07-28-contextual-v7
ITKC:PERSON:P043314:sha256-2bfbf7f8ab4b1538,canonical:person:dae78d9d-f28e-4a0c-b176-9bc97cc69341,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:1c69c797cab4a02a88a2,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0045372:sha256-7515b6340166226d,canonical:person:dae78d9d-f28e-4a0c-b176-9bc97cc69341,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:1c69c797cab4a02a88a2,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:21276:sha256-1022516a18f91e61,canonical:person:dae78d9d-f28e-4a0c-b176-9bc97cc69341,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:1c69c797cab4a02a88a2,korean-history-fact-graph-2026-07-28-contextual-v7
ITKC:PERSON:P029227:sha256-2bfbf7f8ab4b1538,canonical:person:ce33f1b8-018a-4e83-b7f9-fcffdc58acd3,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:93928513240dfa311e4c,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:29370864:sha256-1022516a18f91e61,canonical:person:ce33f1b8-018a-4e83-b7f9-fcffdc58acd3,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:93928513240dfa311e4c,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0039127:sha256-7515b6340166226d,canonical:person:ce33f1b8-018a-4e83-b7f9-fcffdc58acd3,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:93928513240dfa311e4c,korean-history-fact-graph-2026-07-28-contextual-v7
ITKC:PERSON:P057353:sha256-2bfbf7f8ab4b1538,canonical:person:06862f31-cf65-42ef-aee0-8dba7f58cfb0,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:f59f9ebfbdf08ab50976,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0052463:sha256-7515b6340166226d,canonical:person:06862f31-cf65-42ef-aee0-8dba7f58cfb0,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:f59f9ebfbdf08ab50976,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:21552:sha256-1022516a18f91e61,canonical:person:06862f31-cf65-42ef-aee0-8dba7f58cfb0,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:f59f9ebfbdf08ab50976,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:23813:sha256-1022516a18f91e61,canonical:person:c40fbd01-ccc9-4e26-8076-b9d09f0f7161,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:e829a95561e031d04057,korean-history-fact-graph-2026-07-28-contextual-v7
ITKC:PERSON:P001173:sha256-2bfbf7f8ab4b1538,canonical:person:c40fbd01-ccc9-4e26-8076-b9d09f0f7161,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:e829a95561e031d04057,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0003142:sha256-7515b6340166226d,canonical:person:c40fbd01-ccc9-4e26-8076-b9d09f0f7161,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:e829a95561e031d04057,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:3507:sha256-1022516a18f91e61,canonical:organization:3a26bc0e-0a44-4ccb-85c2-f44305843522,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:3af02bf0d49c249de789,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:3508:sha256-1022516a18f91e61,canonical:organization:3a26bc0e-0a44-4ccb-85c2-f44305843522,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:3af02bf0d49c249de789,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0015993:sha256-7515b6340166226d,canonical:organization:3a26bc0e-0a44-4ccb-85c2-f44305843522,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:3af02bf0d49c249de789,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:21025:sha256-1022516a18f91e61,canonical:person:09266830-9ea0-4764-93b2-01a753cedae4,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:075403dc2650163c2b82,korean-history-fact-graph-2026-07-28-contextual-v7
ITKC:PERSON:P001204:sha256-2bfbf7f8ab4b1538,canonical:person:09266830-9ea0-4764-93b2-01a753cedae4,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:075403dc2650163c2b82,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0003297:sha256-7515b6340166226d,canonical:person:09266830-9ea0-4764-93b2-01a753cedae4,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:075403dc2650163c2b82,korean-history-fact-graph-2026-07-28-contextual-v7
ITKC:PERSON:P020074:sha256-2bfbf7f8ab4b1538,canonical:person:8343d3a4-2864-4aef-9bf2-a0c5314a4415,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:efd63d5328011ddf57ef,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:35664652:sha256-1022516a18f91e61,canonical:person:8343d3a4-2864-4aef-9bf2-a0c5314a4415,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:efd63d5328011ddf57ef,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0028125:sha256-7515b6340166226d,canonical:person:8343d3a4-2864-4aef-9bf2-a0c5314a4415,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:efd63d5328011ddf57ef,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0064269:sha256-7515b6340166226d,canonical:person:72ef2a8f-dca0-428c-9020-58b8a5387da9,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:c54828eb0fa50cfd5bed,korean-history-fact-graph-2026-07-28-contextual-v7
ITKC:PERSON:P065416:sha256-2bfbf7f8ab4b1538,canonical:person:72ef2a8f-dca0-428c-9020-58b8a5387da9,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:c54828eb0fa50cfd5bed,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:21600:sha256-1022516a18f91e61,canonical:person:72ef2a8f-dca0-428c-9020-58b8a5387da9,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:c54828eb0fa50cfd5bed,korean-history-fact-graph-2026-07-28-contextual-v7
ITKC:PERSON:P039792:sha256-2bfbf7f8ab4b1538,canonical:person:6c43ef28-6e1c-4b00-b38a-7c358c4c80f5,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:25f93b3bfdf39dd94299,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:23223:sha256-1022516a18f91e61,canonical:person:6c43ef28-6e1c-4b00-b38a-7c358c4c80f5,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:25f93b3bfdf39dd94299,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0044610:sha256-7515b6340166226d,canonical:person:6c43ef28-6e1c-4b00-b38a-7c358c4c80f5,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:25f93b3bfdf39dd94299,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:21568:sha256-1022516a18f91e61,canonical:person:ce2d53e1-eef7-4a4f-be37-9a1cd7cf1473,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:b9fcb29c4a6c4550df79,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0057711:sha256-7515b6340166226d,canonical:person:ce2d53e1-eef7-4a4f-be37-9a1cd7cf1473,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:b9fcb29c4a6c4550df79,korean-history-fact-graph-2026-07-28-contextual-v7
ITKC:PERSON:P061199:sha256-2bfbf7f8ab4b1538,canonical:person:ce2d53e1-eef7-4a4f-be37-9a1cd7cf1473,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:b9fcb29c4a6c4550df79,korean-history-fact-graph-2026-07-28-contextual-v7
ITKC:PERSON:P058670:sha256-2bfbf7f8ab4b1538,canonical:person:fae68d91-c67e-41a8-836b-f66ced902251,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:baec1bc14ad4d435586d,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:29371528:sha256-1022516a18f91e61,canonical:person:fae68d91-c67e-41a8-836b-f66ced902251,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:baec1bc14ad4d435586d,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0052788:sha256-7515b6340166226d,canonical:person:fae68d91-c67e-41a8-836b-f66ced902251,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:baec1bc14ad4d435586d,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0045629:sha256-7515b6340166226d,canonical:person:8064a8d8-fa15-47ef-9502-438c5c32c664,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:42ad508deea5e476efe5,korean-history-fact-graph-2026-07-28-contextual-v7
ITKC:PERSON:P044565:sha256-2bfbf7f8ab4b1538,canonical:person:8064a8d8-fa15-47ef-9502-438c5c32c664,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:42ad508deea5e476efe5,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:23316:sha256-1022516a18f91e61,canonical:person:8064a8d8-fa15-47ef-9502-438c5c32c664,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:42ad508deea5e476efe5,korean-history-fact-graph-2026-07-28-contextual-v7
ITKC:PERSON:P051036:sha256-2bfbf7f8ab4b1538,canonical:person:63f9e39e-f5a8-47f2-b27d-289afaba6f7b,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:b84ad4cd4ab794ade33a,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:21522:sha256-1022516a18f91e61,canonical:person:63f9e39e-f5a8-47f2-b27d-289afaba6f7b,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:b84ad4cd4ab794ade33a,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0048803:sha256-7515b6340166226d,canonical:person:63f9e39e-f5a8-47f2-b27d-289afaba6f7b,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:b84ad4cd4ab794ade33a,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0006849:sha256-7515b6340166226d,canonical:person:338558b2-3935-4fb5-92e1-afaaa0610546,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:42595e7e442f5cc89f76,korean-history-fact-graph-2026-07-28-contextual-v7
ITKC:PERSON:P002331:sha256-2bfbf7f8ab4b1538,canonical:person:338558b2-3935-4fb5-92e1-afaaa0610546,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:42595e7e442f5cc89f76,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:21033:sha256-1022516a18f91e61,canonical:person:338558b2-3935-4fb5-92e1-afaaa0610546,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:42595e7e442f5cc89f76,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:7378:sha256-1022516a18f91e61,canonical:concept:47884cd3-9ae6-4991-948e-18908870b069,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:218151c75604a24602b7,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0052436:sha256-7515b6340166226d,canonical:concept:47884cd3-9ae6-4991-948e-18908870b069,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:218151c75604a24602b7,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:4196572:sha256-1022516a18f91e61,canonical:concept:47884cd3-9ae6-4991-948e-18908870b069,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:218151c75604a24602b7,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0011823:sha256-7515b6340166226d,canonical:person:eadce061-7391-4751-ac47-7ddadf9b1b50,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:a9580fda315676c4d2cb,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:23601:sha256-1022516a18f91e61,canonical:person:eadce061-7391-4751-ac47-7ddadf9b1b50,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:a9580fda315676c4d2cb,korean-history-fact-graph-2026-07-28-contextual-v7
