entity_id,entity_type,graph_release_id
canonical:person:8c834c7b-876b-4a88-8383-d84b96a4b015,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:61c71143-6ff6-4f5b-941b-6dc383bd2108,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:05be8247-b795-4c02-a2f5-440e76c5a683,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:4e57e529-369b-4524-bc9f-2969513a4b29,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:organization:1fc66a6d-cb4d-4235-8dee-8c2f3d1db0e3,Organization,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:a046fa8c-26c5-4838-9bad-91bcc7c600fd,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:883dc88e-7d9a-40f1-89b3-186425986b80,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:c0a56ca4-a173-4b27-bb31-56163c80e590,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:afc210dc-5d92-4644-ae57-395bddc4c9a5,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:b76e1a36-9043-480b-9d70-7c3f210b0dd0,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:4358a860-b580-4f80-955b-d404362f24ec,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:cc07487c-9b0f-4a30-a8c2-40efabe93ebb,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:5ff3785f-15b3-42ce-9941-4eacc2a6da03,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:81d221cc-92e2-4673-8193-6529ec7ac4c2,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:concept:780c76ca-f293-45b9-a7c1-53315ab4acde,Concept,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:be6f16c0-f5e7-4f3b-b9c6-87454fdee65c,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:d5039d56-552b-496d-afd0-deaacaaf852b,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:d88a2d4c-ef1d-488c-a762-c03fa8eda53a,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:ae5161b7-4f41-43d0-aa64-a949edb9a445,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:22939a3d-90e3-4871-a566-d211d9145f61,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:bc4d62f6-e084-4ba9-9245-5a5868274566,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:5ce2110c-963b-402a-881b-361a93aaf12b,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:3d7a1f52-20c7-429b-8f41-9cbe77c12036,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:ff8b1596-3d4b-4dc7-a93e-d41934810175,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:1144907f-cc1b-4f1d-a0fa-3aac9376c35d,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:42d46c75-b6e6-4bc9-81d2-a16c033762a8,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:1c9123cd-bbea-49ca-a57f-a0a33d3d0ed9,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:f8f956e2-6a02-40f7-bd68-d5b34f78ba65,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:6dbbf8cc-602c-4b4f-9b61-0059752054e7,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:3202a7a3-9079-4074-b6df-e1a712892d31,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:concept:0f886836-cded-4a87-ab27-e19438f9ebfc,Concept,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:e9f701c7-9aee-45d7-9599-b95d82e93cd1,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:41b82aa7-a771-4333-b914-cb705cba3d00,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:5f10022d-2ca0-4a2f-a68b-99192d96f747,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:organization:38df1c0d-0f9e-4775-ae91-1dbdf2d7f284,Organization,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:e3f8503d-e88b-4239-b1cf-e1793c55b371,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:work:5187e6e7-6ba9-4bda-93a5-b9feb3aca2da,Work,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:0abe497f-ed64-40a7-a7eb-961777ad3400,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:5b255f58-cbd0-4344-973a-115f92847136,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:ec54ebc4-2036-43d8-9ec9-073a1fdb5e21,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:611887e7-92dc-44ac-97bb-646d8b0d9a90,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:5196ad1b-564d-45f4-bd8d-1ae8d5efcc61,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:c4535078-8b05-43ce-8f42-aef87e59ea73,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:ee9cabae-c493-4d61-9e34-abc704aa90a5,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:event:1c03f903-db8b-4a2e-ae00-f86b05b81c7f,Event,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:df26b07a-2622-402d-9882-a33be222b4b1,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:7d23491e-b6e0-416c-823d-b81514a06e4e,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:668d9a38-8320-4920-a692-ed80e3edc991,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:concept:e6aa2d9f-fcbf-43c2-ab49-c1d4501e8aea,Concept,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:46147a35-a601-434e-96d3-31b61b6e3749,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:concept:1a8fcbd7-9977-49f9-91f4-046baff26ba8,Concept,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:e059b50a-6a6a-4026-9a96-51ba1a4dea10,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:969d3c6d-c302-493c-aaab-23aad0175e32,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:25d0d471-118f-4f90-9645-e2c891871c78,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:1a0709b5-bcee-4d38-83a0-625915fc6910,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:b55a3ac0-10d5-4e55-b8bb-1a9d2a0e5419,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:91778f68-a393-43a4-8350-e17ed62c1d9f,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:organization:7c40093f-ab83-4d23-926d-29d11f22e04b,Organization,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:8cf102b9-1846-4f0e-9695-fba4696b624a,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:event:2211d640-5cab-437e-8ec6-993bc359633c,Event,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:concept:736fca74-7887-4381-ae19-a81cf15acb24,Concept,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:concept:f75690d8-d7df-4c3c-a855-d8806a51451a,Concept,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:6003a7b2-c559-4a77-a193-537ee9770d11,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:b95ab779-e23d-4a9b-905c-0b482ffa921f,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:7a0ee3c1-0ae3-4554-a409-8a0b42a23d72,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:01175ef4-4f82-4152-b950-5de57b0c03f8,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:9b8116ee-d441-417e-9070-642955ac96d9,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:d8ac438f-bfb2-48b3-b1e4-e9248d31a602,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:81f3fc82-09ba-4808-9d5e-d9cbddf89315,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:1dce0d7b-619a-42ad-b7d1-9cd2e9c4dd0c,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:e4f219dd-4b8f-486b-9d44-fc00574e3e22,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:b84c0784-9558-4ecd-836b-d5c0c2e1a2e1,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:738e3ce4-e859-43d1-893c-8d94b43380c5,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:institution:eb5fc952-1847-4eac-acde-18fd6cd06393,Institution,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:5e492b61-2823-4765-8ef3-7fdeaf06c582,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:9c879f5b-bb2e-4581-b54a-144ab4c05bb9,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:bc1e3e54-fe77-4e15-b347-6c8d82aa44a4,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:b43eefe7-e211-47b4-8d1d-b5d01fcb9012,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:organization:b1329a1c-e4b6-4923-b7fb-c4f547db8fc6,Organization,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:event:e970f487-d923-40f8-b4b6-2d8420d89236,Event,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:e3062d6e-9c9e-439d-8724-87f451bc155f,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:25ce0cd9-2eea-4baa-9b6c-24de8053c3e7,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:cc482c84-cdfb-4c89-ac3c-578dac5b0198,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:942d10a8-362b-4603-b76b-d98f6f83dc3a,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:9bc24179-7d36-4a30-b863-be7a05ebcef6,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:5564cb56-5126-4cfb-97b1-7fd233701294,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:e4b5824d-6a41-4dfa-97e2-1605759d4cf8,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:bf1b2b85-1ec2-4147-b793-0b5d65ed1e07,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:2e184678-de3a-4950-a6f6-a98bb06cc369,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:2e966346-0b24-40a5-bd6a-8b6112316bb1,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:a3752f2c-4a68-49b4-8968-d70f3f2e9052,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:concept:008dc4a3-778a-4916-a356-6328b570c095,Concept,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:c3703d62-6409-4b96-abc6-da8755fd67d7,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:6e749611-a923-48a9-9727-321090025c23,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:38a2616c-b862-4f8f-a4fe-38f4feec30b8,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:f90ef273-9577-4383-a6f1-8f9d2a94defb,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:dadec06c-bfdd-4c8c-87e9-d89a62dd004d,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:e31626ad-d924-48a1-815c-b1448e63ecf9,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:36747b2a-236f-4c32-a7c8-60dda60f7715,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:3ece0ad6-30fa-4745-b92a-2087637f1550,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:event:e04c235c-20f1-4343-a419-127e0bd1d276,Event,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:692f0bce-b209-4420-bbf3-9c1688163317,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:d15adf9d-b859-4d10-8e24-7f0721ee3d0c,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:dbba74fa-e2cb-466a-aa63-1c28e7cb7a23,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:6d02dbbf-e59c-47bf-a579-788c8acf2a2c,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:1ac3ccfa-ae36-4c47-9db3-17cc5cf6d423,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:e59107b3-9ca4-4146-a76c-e0f665c41492,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:da1d65a0-d73e-409f-b89d-8e9ca1ece8b5,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:268fc20f-38ff-4ebb-9e45-475106711fc2,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:bbb4294c-74e9-4cd3-a6c8-09bae1e9b29d,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:e93f71e1-9a01-4b2e-8189-a3f9bf841d26,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:ef255986-ad33-49a1-a0c1-841002b9098a,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:1ab22eb4-6faa-4d5f-93ca-42b500d9b526,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:e17ec26d-c8b4-4c75-9efe-6c446022edc8,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:16b4a3b4-eff8-4d9d-8fec-f34c5f05f95d,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:19c0126b-518d-42ed-b57d-a54b5ec8d31f,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:d4d1f49e-ec21-49e6-82a5-9ed62c4126c3,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:place:e78a3677-6983-4435-b263-a6cf433f1907,Place,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:concept:1aab657a-e52e-43a3-9c2a-41220597cbfb,Concept,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:5a4a3e63-9f35-4fa2-84b8-092217ad9341,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:fea9869e-4bda-4064-aef1-43b4f18880fb,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:work:45718d55-cc06-441f-8270-d91b88751895,Work,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:fc2c143c-e6b7-455c-a432-de9206ef7ea6,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:7461a9de-47d6-44a5-b50c-2b9777a3eaea,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:a113a336-0ebe-466b-95f5-8bb881c86f0d,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:9ac2cf61-cff5-4396-8040-1ef45691c15e,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:institution:b858d909-a781-4ee5-8c09-eb8a916c21c4,Institution,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:institution:2a691348-3049-4775-a32a-593e54b55313,Institution,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:874bac07-683d-4cb6-8e45-7e8065f74dc4,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:cde8a1ea-e495-4545-8752-7983fad16e13,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:97a635b6-8ca6-406d-86f0-d7f4b6f182ff,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:4e161cdf-6f46-4f6c-b00a-0454a304b472,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:event:fefb0d8f-dbad-4db0-8ce3-6013b1c3513b,Event,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:107e258d-324a-456f-adb7-f397ecbd74c4,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:c2c3a9da-dec6-4381-9fec-7fbbe5cc8780,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:a3e46edb-59c1-4f7e-8098-16740b8131ea,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:concept:2e92ee5c-e1f1-4bdf-b390-ba554be75a42,Concept,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:18a44aa9-045e-4e43-814f-88fd7035b341,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:04bb3ef0-e7e8-45ff-928d-26fcfa7a2910,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:6a859e76-d8b8-459b-99ad-6aa3f9d4014a,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:c113a868-a922-4eae-94c3-8120dc7474c1,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:95edb8a8-3c9e-4d63-97ad-2d20b15ae5c9,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:d3930658-1a50-4684-8537-755e91ed3eaa,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:5751c741-efc8-468f-8eea-4aca68f29d38,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:b3d76c08-02df-4a48-bc77-af7bc0438590,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:3b8c738a-4449-4ee7-b145-30b0bba9fa8a,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:f23c63a5-6ae7-49a5-bb1e-35e4a7783a9e,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:89d79399-9ee5-49f5-ad6d-edeeaf0c6d92,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:a8119542-f302-426b-a4c1-9f5c4770765d,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:666bd5cf-2ccc-4780-be7d-9810a5e422f0,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:740c01e8-3d88-472a-a5b4-5c224d59af82,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:ddd526e1-1cb7-4dcb-a869-9d3cb68f69ba,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:5ba33a9d-ef0a-4c24-88e9-f6a39a1aae4d,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:4dfb5d80-e932-48e3-bcc7-6a330c8fad18,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:59f8833b-f70f-46b3-9e2c-2771c2ecf198,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:event:7560ce27-4b66-482f-9b29-824868d6c580,Event,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:e2858169-7ea8-458e-91e3-9bc8bd0bee19,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:239e01e8-cb10-4b1f-a557-70b39e51d239,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:98275bac-9ee5-493a-9061-28b3c13ffdbc,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:c9817b50-28d2-42b4-a95c-8fee482243f3,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:place:554635b3-9ec7-44e0-9a4d-e85706f2bd66,Place,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:ebac13f7-05f7-430a-8341-d04da4a9e85c,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:work:812465ed-bd0e-4e7d-9c92-917c09516bf6,Work,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:event:626e9d9d-66db-437b-8683-d831d53bc228,Event,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:concept:d848d36b-3181-4938-9539-b3ab59678657,Concept,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:6d53fc5f-7668-4b00-b59c-90a2fb30abaf,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:organization:4d2f411c-aace-40ed-8a5d-a04a7564abd4,Organization,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:work:3f59ebd5-0927-41ac-804d-e42105529844,Work,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:0e196e94-8004-4dfa-8694-25979f148013,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:place:043bc875-5d0a-40c7-b328-c5bbdada86e4,Place,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:heritage:9db34a6e-39ed-4150-88cc-5038c33ed8fa,Heritage,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:event:efac6e7f-9f01-4e91-b269-b0791a93449e,Event,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:person:14b6e281-899e-4571-b1e1-e893808e8b63,Person,korean-history-fact-graph-2026-07-27-contextual-v1
canonical:concept:9d9a50ba-89f8-4b0c-8eff-5f141d80e9d0,Concept,korean-history-fact-graph-2026-07-27-contextual-v1
